"road.death" "food.safety" "suicides" "homicides" "c.tax.rate" "rental.housing" "gini" "cellular.cost" "food.cost" "transit.pass" "apt.buy.cost" "toothpaste.cost" "km.transit" "hrs.transit" "bike.rental" "km.bike.path" "commute.time.transit" "commute.time.foot" "commute.time.airport" "transit.app" "pop.density" "taxi.rate" "health.clinics" "sex.health.clinic" "homeless.shelter" "smoking.scale" "mental.health.facilities" "doctor.density" "city.connections.flight" "getaway.bus.cost" "getaway.bus.time" "getaway.bus.freq" "getaway.plane.cost" "getaway.plane.time" "getaway.plane.freq" "hostel.stay" "unemployment.youth" "employment.programs" "youth.employment.centers" "new.jobs.2013" "water.scale" "smart.cities.scale" "qty.recycled.materials" "qty.annual.waste" "carbon.emissions" "num.recycled.materials" "registered.vehicles" "post.secondary.institutions" "tuition.cost" "undergrad.enrollment" "student.housing" "student.debt" "employment.initiatives.scale" "age.register.business" "num.incubators" "early.entrepreneurship" "ease.doing.business" "green.public.space" "sports.facilities" "public.libraries" "business.banking" "personal.banking" "chartered.banks" "online.banking" "mobile.banking" "financial.literacy" "voting.languages" "diversity.food" "openness.lgbtq" "openness.immigrants" "diversity.religion" "gender.gap.index" "cellular.comp" "cellular.package.cost" "free.wifi" "mobile.infrastructure" "municipal.open.data" "gamers.developers.scale" "num.nightclubs" "music.festivals" "graffiti.street.art" "number.pro.sports.teams" "num.pro.sports.facilities" "cost.shorts" "cost.gym" "film.festivals" "cost.movie" "cinema.seats" "voting.age" "councillor.age" "volunteer.opportunities" "youth.advisory.board" "highschool.volunteer" "num.restaurants" "last.call.index" "num.food.festival" "fast.food" "young.designer" "fashion.incubators" "design.schools"
"Casablanca" 64.125 100 84.2857142857143 99.5709262509842 44.5652173913043 92.6453529832475 35.8693 79.0390788661683 97.9114166462396 88.1548744262251 90.3443295593167 95.8979628470617 4.1432115892538 65.7342657342657 0 0.141113049095607 63.8297872340426 82.4561403508772 81.4814814814815 0 37.7181960801017 99.7161251830369 0.94215586476887 0.290047258396314 0.818553008872418 66.6666666666667 0.687855837810123 11.9047619047619 26.8456375838926 98.8768487836342 91.6317991631799 99.0374331550802 99.2035993572935 94.9238578680203 97.9899497487437 74.9257724923786 66.0952380952381 100 5.42786467317965 12.5163034302152 100 100 0.501975554102954 95.1849250885683 92.4779069546828 9.375 85.6301386768401 12.9266500689035 82.9740325900857 0.595762555754364 93.8079035686733 93.8003999392819 100 85.7142857142857 1.75438596491228 24.0601503759398 51.6378796902918 0.0519425639260607 0.172592039019608 1.84524153056479 92.3076923076923 64.7058823529412 3.16562392437461 2.01511335012594 1.20481927710843 100 3.84615384615385 10 0 38.150289017341 1.17647058823529 20.3315881326352 4.76190476190476 99.5672749773861 10 0 83.3333333333333 25 7.31707317073171 14.2857142857143 100 15.3846153846154 1.26582278481013 96.4528858024557 96.5245646958631 2.53164556962025 83.1128955634756 1.86217357987064 60 27.8350515463917 24.4094488188976 0 0 0.312527365641171 41.6666666666667 2.5 95.128636185178 25 0 15.5175283242028
"Chicago" 84.125 100 60 83.812311201902 59.7826086956522 97.7616439147276 41.42948 89.0082507436256 99.9454043215409 91.6758282536254 97.6118106541724 99.7797856668678 9.49230317744044 100 14.9618836670244 8.48994636963696 63.8297872340426 62.6900584795322 58.5185185185185 100 15.3248828995845 99.1947705556151 0.794631983549739 2.59610892142418 61.0547852541288 66.6666666666667 8.0872720280423 57.1428571428571 78.8590604026846 99.9482245123003 80.3347280334728 99.572192513369 99.9259757794434 73.0964467005076 86.4321608040201 94.3653763526312 67.6190476190476 100 29.3012715050104 25.3829690609746 100 100 100 29.9852452257392 42.1428982774637 43.75 34.6833853235271 12.852086724791 82.564146880999 38.6047149377257 97.3762934757411 99.9148641741338 100 71.4285714285714 16.6666666666667 31.8295739348371 86.3609291244789 0.584763239596704 85.3323289620131 22.3304621828241 76.9230769230769 100 32.2772118934573 15.3652392947103 30.7228915662651 100 57.6923076923077 99.0909090909091 90 20.2312138728324 69.4117647058823 84.6858638743455 19.047619047619 99.8555038360435 60 100 83.3333333333333 100 16.7247386759582 40.2597402597403 100 23.0769230769231 10.126582278481 99.7749915569738 99.5035547890831 34.1772151898734 94.9117305138085 36.9751302199892 60 17.5257731958763 6.2992125984252 0 20 21.7588804349685 50 37.5 99.0564841532108 1.92307692307692 5.55555555555556 23.1486378826989
"Dallas" 84.125 100 60 88.3695892696844 64.1304347826087 98.0317483931176 40.56125 93.0421786326777 99.8897112083979 95.7903266233788 98.3328875267551 99.5377459808776 4.64877411093029 82.5174825174825 0.161677662957075 16.5918804664723 47.3404255319149 42.1052631578947 35.5555555555556 100 12.2657197757261 99.3656496584339 12.9359254661076 12.156505653537 27.7097589381447 66.6666666666667 17.4872793406267 57.1428571428571 67.1140939597315 99.881768728837 92.2594142259414 99.4652406417112 99.8466019769787 88.8324873096447 86.4321608040201 95.1265694767003 77.1428571428572 50 14.9670115607411 100 50 66.6666666666667 8.39055455486164 21.0387149893542 39.3988763472462 18.75 29.1610193070505 16.3770086155642 82.400323297546 36.0633390206737 96.9772626540966 99.9012113776561 50 42.8571428571429 23.6842105263158 31.8295739348371 86.3609291244789 4.16109502458388 41.7329093799682 19.2273778498388 76.9230769230769 100 66.4032527612856 14.8614609571788 26.5060240963855 66.6666666666667 0 79.0909090909091 80 20.2312138728324 95.2941176470588 84.6858638743455 11.9047619047619 99.8005955854777 70 100 83.3333333333333 75 7.8397212543554 16.8831168831169 100 19.2307692307692 3.79746835443038 99.6962675953712 99.8736227259759 10.126582278481 94.8789316276133 32.0348481980387 60 22.680412371134 4.7244094488189 5.83333333333333 0 16.965634456419 16.6666666666667 17.5 98.9311384670852 21.1538461538462 0 12.5071740858506
"Dar.Es.Salaam" 56.375 14.8936170212766 14.2857142857143 0 21.7391304347826 19.1832935116075 34.203 0 76.354079634163 2.15564792563774 99.9978208772493 78.2212000403291 0.432195928821066 53.4265734265734 0 0 100 80.7017543859649 93.3333333333333 0 10.2689694827182 85.8482910913171 9.48708006399724 0 0 58.3333333333333 0.71622305127833 0 4.69798657718121 99.9933698879032 75.3138075313807 99.572192513369 97.3477400289349 100 93.9698492462311 0 77.3333333333333 50 2.40004169594607 11.3738801612688 50 100 12.1458747365995 99.5873952451896 85.2838079202772 16.5178571428571 99.1090424236846 2.60640021943211 34.9404811266356 0.413277966595953 99.8454137800379 99.320136857722 50 42.8571428571429 3.50877192982456 66.6666666666667 24.3001786777844 0.0508086934629188 0.0687357502197826 2.69342840347274 76.9230769230769 100 10.9678575590691 5.79345088161209 13.855421686747 66.6666666666667 0 13.6363636363636 0 25.4335260115607 4.70588235294118 72.4258289703316 11.9047619047619 99.262064590368 0 100 0 25 2.4390243902439 6.86456400742115 100 15.3846153846154 11.3924050632911 64.0505341925262 75.3241952897056 2.53164556962025 17.6878883132978 0.0486189469831455 60 48.4536082474227 0 0 0 0 12.5 1.25 78.4493748665753 1.92307692307692 0 10.8149001235181
"Detroit" 84.125 100 60 48.4195633972352 73.9130434782609 98.2265084878857 41.0436 99.1107620271002 100 95.5998351522724 99.3836579511373 99.7191355969342 0 65.3846153846154 0 22.3481011235955 56.9148936170213 71.6959064327485 0 100 17.1076636370192 99.3730011290383 13.2600248662958 46.1467932227688 100 66.6666666666667 30.8265323823639 57.1428571428571 41.6107382550336 99.8948593391429 87.4476987447699 98.8235294117647 99.8536442895271 82.2335025380711 79.8994974874372 95.7485381573427 70.6666666666667 100 21.1963082761012 0 100 100 2.21819650185197 74.8287906341151 34.2894955946386 25 32.2916501735834 17.9289482103951 74.8578205739277 32.9808035298003 97.9195931599751 99.9042836723975 100 42.8571428571429 4.3859649122807 31.8295739348371 86.3609291244789 1.86117485607531 81.2578718563361 28.0898200279186 76.9230769230769 100 54.0472389354897 7.55667506297229 17.4698795180723 100 0 37.2727272727273 60 21.3872832369942 68.2352941176471 84.6858638743455 11.9047619047619 99.8229495336611 40 100 83.3333333333333 100 2.9616724738676 14.2857142857143 100 11.5384615384615 7.59493670886076 99.8630395877418 99.9748132138913 22.7848101265823 95.7990007514366 47.28048812794 60 58.7628865979381 3.93700787401575 0 0 4.76487477883518 33.3333333333333 46.1363636363636 99.107926092003 23.0769230769231 5.55555555555556 44.0866685253237
"Dubai" 84.625 100 91.7857142857143 88.6771057110304 100 85.2787853045641 26.31 88.5170243966705 96.0874038033428 70.6966494002982 80.1758250409945 93.1624532929977 2.19219379452018 100 2.22942864864824 0.726596985901799 33.5106382978723 47.953216374269 91.8518518518518 100 0.573350235695293 98.9296158908562 3.27592569568336 0 0 66.6666666666667 0.298040932414778 42.8571428571428 65.4362416107383 0 89.1213389121339 98.2887700534759 99.2787259093955 28.9340101522843 96.9849246231156 80.8327315626593 81.9047619047619 0 1.49913494057001 23.2687839946759 0 100 12.9870993171292 88.9960458292298 0 21.875 40.8524942147529 18.2422793567862 0 2.59323146327104 87.4778690710854 78.9447362550992 0 42.8571428571429 5.26315789473684 24.0601503759398 78.7969029184038 0.728164251612088 2.48436543660464 2.24522190482871 100 100 23.8647736330643 9.82367758186398 13.2530120481928 66.6666666666667 0 59.0909090909091 10 24.8554913294798 44.7058823529412 39.8778359511344 0 99.5344170585991 50 100 83.3333333333333 75 14.6341463414634 10.3896103896104 0 38.4615384615385 36.7088607594937 94.7881792644692 95.2922956601903 5.06329113924051 77.2443278109072 9.76098436195092 0 47.1649484536082 22.0472440944882 0 0 1.03379779302902 41.6666666666667 13.75 95.5440155643369 0 11.1111111111111 7.10710325248606
"Durban" 47.75 57.4468085106383 92.5 58.5982147270618 39.1304347826087 92.4703756408629 63.144 86.0335803268984 96.0513222064527 86.0849194415399 96.0399649533146 97.9510812610518 2.37707760851586 53.4265734265734 0 0 63.8297872340426 83.1578947368421 65.3703703703704 0 3.71691308472215 0 3.45035450843232 4.0925904979121 3.14995903332595 66.6666666666667 24.4440900968056 16.6666666666667 2.01342281879195 98.739744636729 86.1924686192469 96.3636363636364 99.4265015744358 82.2335025380711 80.4020100502513 86.0329579898284 29.0857142857143 100 7.02689544409601 35.6443258219999 100 100 21.2258780257343 74.5526309037851 58.9122075356572 18.75 51.6192972463757 6.11302861495238 74.3921046062043 5.6904925974109 96.1807528745419 99.7074935417302 100 42.8571428571429 13.1578947368421 26.5664160401003 65.8129839189994 3.27196204568152 5.69288048366713 25.3097970534147 76.9230769230769 100 3.42208080188843 2.26700251889169 3.01204819277108 66.6666666666667 38.4615384615385 21.8181818181818 100 24.8554913294798 61.1764705882353 87.478184991274 4.76190476190476 99.851574746921 20 100 100 25 2.09059233449477 10.3896103896104 0 23.0769230769231 10.126582278481 96.6964900391404 97.8759382167665 1.26582278481013 85.9956705952195 0.595695374331046 60 38.1443298969072 17.3228346456693 0.25 0 0.0218567458084984 33.3333333333333 6.25 95.9235095808808 19.2307692307692 16.6666666666667 34.8335259424564
"Hong.Kong" 69.25 100 75.3571428571429 99.555525940646 100 87.149145296437 47.0949 95.4752737421791 97.9874425060929 85.2587598222465 59.3534602823197 98.0565621895246 5.50116052610517 75.5244755244755 0.095871985594962 0.130174365942029 64.8936170212766 73.9181286549708 28.8888888888889 100 22.4945255999423 98.7064191084857 0.620416892401652 1.3308170155943 3.28627908292193 75 0.0879123367000359 42.8571428571428 56.7114093959732 99.7140552441323 91.6317991631799 96.1497326203209 99.7518187816978 82.2335025380711 78.894472361809 82.1932520445562 100 100 7.34085187775665 36.7846805333325 0 100 24.0603849926028 67.9618960989739 73.2821595918254 65.625 91.354734967294 2.94092588034023 83.9967412136265 4.92777285379221 98.7859837460945 99.8523201852896 100 42.8571428571429 13.1578947368421 35.0877192982456 94.4609886837403 0.180475878742811 14.6218677527009 7.85915109832031 76.9230769230769 100 3.53489556853777 5.2896725440806 12.0481927710843 66.6666666666667 26.9230769230769 57.2727272727273 40 94.2196531791908 16.4705882352941 57.0680628272252 11.9047619047619 99.8511310160588 90 100 100 100 0.522648083623693 16.017316017316 100 26.9230769230769 17.7215189873418 98.7807956628503 98.8843062338806 36.7088607594937 89.9948220883189 9.43123702263349 60 0 14.1732283464567 2.01666666666667 0 22.2031443852128 41.6666666666667 8.75 98.6433081670529 1.92307692307692 72.2222222222222 13.3497581876803
"Istanbul" 78 73.936170212766 75 96.8675302348654 21.7391304347826 94.9903812190197 35.08 91.6344913622058 97.3248143683407 75.4542718269298 92.6229880991551 96.155461207933 6.05874663180642 70.6293706293706 0.0943127891101386 0.460787192070824 61.7021276595745 49.4736842105263 79.6296296296296 100 8.90056561639634 98.6088967466906 1.54232751697984 0.490940068768605 2.65554162674359 58.3333333333333 0 38.0952380952381 87.9194630872483 98.9036446718756 85.3556485355649 89.8395721925134 99.7634657898126 84.7715736040609 67.3366834170854 88.8613916902746 66.2857142857143 100 0.304097624210257 28.2281173998282 0 0 1.39713339079538 85.2335441736485 92.5589818564774 18.75 89.7273698572397 2.24298105247295 59.7948697291668 6.99768990721422 98.6538570652593 99.9674199025866 100 42.8571428571429 11.4035087719298 18.546365914787 60.5122096486004 0 0.180844177839939 0.361116197715667 76.9230769230769 100 3.73073042225428 9.06801007556675 16.8674698795181 0 0 16.3636363636364 50 42.1965317919075 51.7647058823529 28.8394415357766 2.38095238095238 99.7013350239008 70 50 33.3333333333333 50 15.6794425087108 5.19480519480519 100 100 27.8481012658228 97.9317638134204 97.5448026143515 27.8481012658228 88.0984281922292 0.604526312835218 60 27.8350515463917 3.93700787401575 25.0833333333333 0 2.47658774475051 41.6666666666667 1.25 96.6810172542871 1.92307692307692 5.55555555555556 5.47193618315008
"Jakarta" 64.375 100 43.75 95.9931107697481 56.5217391304348 89.9467765524267 33.4137 84.2923536352488 96.6971915019783 84.0824339628023 85.4002315538417 96.9308590275709 5.21036203078729 65.7342657342657 0 0.0649303463855422 0 99.2982456140351 5.18518518518518 100 62.5614924292438 99.0266377240916 11.3222980501485 0 10.6537595363221 58.3333333333333 0.0119958337960395 2.38095238095238 17.7852348993289 99.4741268270748 92.8870292887029 95.0802139037433 100 65.989847715736 55.2763819095477 88.1936401088233 75.5238095238095 100 2.58725201697007 26.1787822687523 35 0 0.404450420619619 91.4413935151025 82.93739173473 15.625 70.2219020539171 0.946927029580878 95.9848792280406 28.805999684425 100 99.9390747551623 100 0 2.63157894736842 63.9097744360902 33.8892197736748 0.322197005637803 18.1782662280766 0.0587694628806517 100 94.1176470588235 7.62532699406582 2.51889168765743 3.01204819277108 66.6666666666667 0 37.2727272727273 30 4.6242774566474 44.7058823529412 52.4869109947644 9.52380952380952 99.9302152999834 60 100 100 50 18.5017421602787 58.4415584415584 0 7.69230769230769 12.6582278481013 96.101688123206 97.6646035225098 21.0970464135021 89.35973795996 3.01057522996098 80 94.8453608247423 3.93700787401575 0 0 0.767218124318322 41.6666666666667 17.5 96.5874518007158 36.5384615384615 5.55555555555556 3.45832481245421
"Johannesburg" 47.75 57.4468085106383 92.5 37.4873723646213 39.1304347826087 91.040473168728 52.62 89.9515649376845 94.3742849454774 55.0107445576249 94.3425059801921 97.576687827662 3.12941866979697 60.1398601398601 0 1.74726443768997 79.7872340425532 79.5321637426901 65.1851851851852 0 8.63529866256885 95.0030016857571 6.7350841914232 2.12206825823795 11.2289375321376 58.3333333333333 17.4253485248835 16.6666666666667 24.8322147651007 98.739744636729 84.1004184100418 96.2566844919786 99.4265015744358 82.2335025380711 80.4020100502513 81.3765403420262 0.761904761904764 100 17.0130631967229 18.3997017801841 100 100 0.248666831706264 84.0124522949397 80.5042997400653 18.75 7.9057330414633 1.17295671647191 79.5732738355002 5.99567598655282 94.4878258887072 99.9761256306816 100 42.8571428571429 14.9122807017544 26.5664160401003 65.8129839189994 2.78507257626105 12.4243854382595 16.0773542313257 76.9230769230769 100 4.26513767952704 4.03022670025189 6.02409638554217 66.6666666666667 38.4615384615385 28.1818181818182 100 37.5722543352601 77.6470588235294 87.478184991274 4.76190476190476 99.851574746921 40 100 8.33333333333333 25 11.8466898954704 14.2857142857143 100 26.9230769230769 7.59493670886076 95.9723020474829 98.1109327435796 27.8481012658228 82.5615416482715 0.467931817339079 60 38.1443298969072 19.6850393700787 12.5 0 2.92246156633046 33.3333333333333 8.75 95.4344399493486 40.3846153846154 5.55555555555556 70.9566573848315
"Karachi" 56.375 0 43.75 85.3236274272056 0 93.2418616960008 26.31 64.8341287366776 99.7079128962531 78.0214202620455 88.3113452929822 95.6395257484252 1.20854787503668 74.5775058275058 0 0 55.6737588652482 38.3625730994152 65.9876543209877 100 23.4564358806807 99.4162787541501 3.89217659978184 7.50878106979519 0.353180108857001 75 0.962317016486478 16.6666666666667 20.8053691275168 99.4276303180421 95.397489539749 97.0053475935829 97.0821091192327 84.7715736040609 96.9849246231156 94.1092235032407 88.1904761904762 100 2.21248696951448 17.1837846620102 50 100 0.670391719912095 99.7823133380608 91.149967642699 15.625 89.7308188098753 0.677953364459516 84.8887055639984 3.68146454529418 99.9353442638064 97.0232341359101 100 42.8571428571429 0.87719298245614 31.077694235589 12.1500893388922 0.0401044098737662 1.11063829787234 2.42289275880228 76.9230769230769 0 1.10435630504456 1.51133501259446 3.6144578313253 66.6666666666667 7.69230769230769 61.8181818181818 20 100 18.8235294117647 0 9.52380952380952 99.9008004813617 60 100 66.6666666666667 75 18.5017421602787 16.8831168831169 100 19.2307692307692 6.32911392405063 99.2687681752321 98.2056583277061 26.5822784810127 81.8181411636087 0.137663577370905 60 56.0824742268041 36.2204724409449 2.01666666666667 15 0.457969488664796 0 28.75 97.3900105562112 1.92307692307692 5.55555555555556 3.34766489361702
"Lagos" 38.5 29.7872340425532 74.030612244898 96.8502265852824 78.2608695652174 70.9434120744523 42.7976 77.7995649237067 91.3654861277631 98.3077278020724 96.1419677316471 87.1359323726196 0.461542565963237 60.8391608391608 0 0 17.0212765957447 66.5497076023392 21.4814814814815 0 66.4008766512401 78.2342524374035 7.8897048222435 0.0877892314130283 0.371629816036099 66.6666666666667 0.0174180642927397 7.14285714285714 11.0738255033557 96.8355331356445 77.5732217573222 98.2887700534759 99.9930709132093 77.1573604060914 98.9949748743718 17.6060230516259 0 100 1.62671524699011 17.5930521259933 0 100 2.7893173398544 89.6293053497395 94.3204646951924 15.625 100 0.32157506231368 94.0786046678018 8.14134893814849 98.054389551696 99.3266823870774 100 42.8571428571429 6.14035087719298 100 65.8725431804646 0.0160508699734619 0.0223880597014925 0.229666115323795 76.9230769230769 100 1.50998157768291 4.53400503778338 10.8433734939759 0 0 8.18181818181818 0 23.6994219653179 1.17647058823529 37.9144851657941 16.6666666666667 99.5684257122718 10 100 100 100 36.411149825784 1.2987012987013 0 15.3846153846154 2.53164556962025 93.71930694164 87.4638471381879 0 52.5258222749951 0 60 38.1443298969072 2.36220472440945 0.75 0 0.114892748408974 100 7.5 84.9287302270286 30.7692307692308 0 17.0256240671642
"Lima" 70.25 57.1808510638298 91.7857142857143 95.7811482459068 78.2608695652174 92.8072029663816 39.7281 89.3445873827366 99.3300356160972 94.3370934150071 90.9397383065677 93.3334415871421 2.41736253768375 60.8391608391608 0.695209529669128 1.52923598056255 61.5026595744681 97.8947368421053 88.8888888888889 100 11.486245908444 92.1530388906869 1.22366394727117 0 0.68086403266116 66.6666666666667 2.85083558111552 23.8095238095238 0 99.8903388857331 94.1422594142259 93.1550802139037 99.8540065417411 84.7715736040609 84.9246231155779 84.1592950670192 77.1428571428572 100 1.34036390984632 23.0266912529708 50 16.6666666666667 3.21033130246661 89.9029382593392 94.2571240958945 37.5 85.3923308095144 2.78637949620235 4.96723612653968 27.7697478433681 94.8452736288758 87.2822231815429 100 42.8571428571429 0 58.6466165413534 86.9565217391304 0.0136859351966966 16.3146021328958 4.44891529192311 76.9230769230769 100 1.76643024557682 3.27455919395466 10.2409638554217 66.6666666666667 0 22.7272727272727 50 53.757225433526 54.1176470588235 73.1239092495637 4.76190476190476 100 40 100 100 50 9.93031358885017 33.1168831168831 0 65.3846153846154 11.3924050632911 95.4407309287551 96.3769171819622 7.59493670886076 85.2765327444515 2.27856397117504 60 74.2268041237113 100 0 0 14.5302929343704 100 11.25 95.8178493920458 0 0 24.2012279532404
"London" 100 100 81.0714285714286 99.4006142445004 13.0434782608696 95.4913533388874 29.5549 97.7122757413741 99.1206226749098 84.1168201315545 88.3119950060547 99.4502519290281 11.3464770696049 65.034965034965 31.8499778748097 9.0505963740458 59.5744680851064 58.0116959064327 100 100 17.9897696623525 99.0228502657431 100 50.5151518744798 14.8246843656979 66.6666666666667 0.820631310770369 64.2857142857143 59.7315436241611 99.6579388775689 81.5899581589958 99.572192513369 99.895560803479 79.6954314720812 14.572864321608 95.1759534750319 57.3333333333333 100 4.38251479446162 21.6841207375448 100 100 57.8210880819946 22.6741643785841 58.3178046440191 21.875 65.9542562719888 5.07753572468256 81.7745460545273 7.95283869121113 96.8698652870402 99.8709014972835 100 71.4285714285714 27.1929824561404 17.7944862155388 86.3609291244789 0.350733629926373 27.6855436074227 36.6427211701572 76.9230769230769 88.2352941176471 24.0548375141824 22.9578985246492 29.6901893287435 66.6666666666667 96.1538461538462 100 90 48.5549132947977 85.8823529411765 81.195462478185 21.4285714285714 99.9163242086193 70 100 100 100 65.5052264808362 92.2077922077922 0 65.3846153846154 45.5696202531646 99.6238019589819 99.4473222078493 100 91.7874705619668 17.3921713154651 60 9.79381443298969 33.8582677165354 1.08333333333333 0 16.2914319609575 16.6666666666667 12.5 98.7307220492339 17.3076923076923 100 62.5592737334414
"Los.Angeles" 84.125 100 60 93.2014318163092 61.9565217391304 97.5372507813556 42.92038 94.2697469804493 99.715142600075 96.3546082796441 96.8683845304153 99.8211907704544 4.73014433209722 91.6083916083916 0 2.86983486943164 34.5744680851064 35.672514619883 40.7407407407407 100 9.70906940242828 99.3527269262832 2.79941805574668 0 13.6751004418788 66.6666666666667 5.65824990835942 57.1428571428571 47.3154362416107 99.904818707786 82.0083682008368 99.2513368983957 99.9103740295002 79.6954314720812 64.321608040201 94.0317085619618 64.3809523809524 100 0.756492802172579 47.189741424129 50 100 4.10481423773371 66.2047014978809 61.3375277303013 28.125 17.4988658571737 7.48047861611458 75.1859683743985 30.6071582244398 97.3366805879575 99.9427385104712 100 46.031746031746 22.8070175438596 31.8295739348371 67.7188802858845 0.578887541630159 2.3427602401149 16.1467855352615 76.9230769230769 100 20.1602297328971 11.978729359082 13.9307228915663 66.6666666666667 34.6153846153846 40.9090909090909 90 20.2312138728324 89.4117647058824 84.6858638743455 19.047619047619 99.8677971001348 60 100 100 100 48.9547038327526 49.3506493506493 100 34.6153846153846 1.26582278481013 99.8966193620702 99.8338298133236 63.2911392405063 94.8205769425911 22.3200752767953 60 22.680412371134 6.2992125984252 2.5 0 9.4273371112616 33.3333333333333 95 99.1273499234029 30.7692307692308 27.7777777777778 50.63330794914
"Madrid" 97.875 73.936170212766 85 98.8056060921875 8.69565217391305 97.550450797326 29.1164 94.9758828257722 99.5637235776401 91.2701031499178 95.4001985658134 99.399849004891 8.54520716057946 80.4195804195804 6.76847037687039 1.42343628769995 71.8085106382979 85.1461988304094 71.8518518518519 100 18.0847800656741 99.1301644940526 22.8643283630737 1.4866203627024 4.71987659830981 75 4.09282199290069 85.7142857142857 55.3691275167785 99.3602872557469 82.4267782426778 94.9732620320856 99.901923604061 77.1573604060914 61.8090452261307 93.4162518332321 4.1904761904762 100 10.6425464162334 38.2118326331163 50 100 60.1253308043938 78.3857900545198 83.1689437058127 53.125 33.0355150344503 8.04143362376929 82.7716128498166 40.3813791309448 99.7269248634531 99.9213942041746 100 42.8571428571429 4.3859649122807 13.0325814536341 38.1774865991662 0.61305260621325 2.17993292757094 64.6172296518121 76.9230769230769 100 49.8890182542639 27.455919395466 46.9879518072289 66.6666666666667 0 51.8181818181818 100 41.6184971098266 58.8235294117647 78.6649214659686 61.9047619047619 99.9535176464786 100 100 75 100 14.6341463414634 14.2857142857143 100 15.3846153846154 13.9240506329114 99.4621774467774 99.2287571287395 12.6582278481013 93.412934870451 9.6659159465699 60 27.8350515463917 3.93700787401575 0 0 8.02390993540592 66.6666666666667 13.75 98.2665842266829 40.3846153846154 11.1111111111111 42.2525381211822
"Manila" 78.875 14.8936170212766 92.8571428571429 96.1777382855632 47.8260869565217 90.4047540845457 37.711 88.3283056687312 96.862129047927 78.1161481089976 91.7411820628935 94.4227997842391 0.701651415308273 70.6293706293706 0 0.0787712395270535 90.9574468085106 98.8304093567251 51.8518518518519 0 67.9321394825949 99.8691499023053 0 0.198444362599378 0.700046395015132 58.3333333333333 0.0397483447296733 11.9047619047619 22.4832214765101 97.0732400004814 98.4100418410042 99.0374331550802 99.9913799831469 64.4670050761421 85.929648241206 89.545864288541 78.0952380952381 50 2.47282148666743 25.4701522406954 50 100 0.777347301212387 88.1353645245819 97.865266461171 28.125 84.0980232664297 1.31187963794779 87.7145444754084 11.1306670695031 94.401171251259 97.1395450248827 50 42.8571428571429 7.89473684210526 46.3659147869674 60.8695652173913 0.0497531435581769 17.4393080282305 0.258373269205131 76.9230769230769 100 0.506316431048288 2.26700251889169 5.42168674698795 66.6666666666667 3.84615384615385 40 30 89.0173410404624 34.1176470588235 100 0 99.6107642875951 40 100 0 100 18.5017421602787 0 0 26.9230769230769 5.06329113924051 95.5334458418642 96.090535354795 3.79746835443038 85.500921533726 0.166826948229019 60 40.0423999123711 10.2362204724409 0.833333333333333 0 12.5366877727211 0 15.25 96.5450763929226 0 0 6.6354833744167
"Mexico.City" 74 85.1063829787234 88.2142857142857 86.5510462441623 30.4347826086957 75.4777049707536 42.1837 71.9766777016698 89.883113772933 66.4135804662159 81.8656894061276 88.5596210771687 100 39.2587412587413 6.12777951014641 2.46089632107023 71.8085106382979 63.0409356725146 81.4814814814815 100 20.6825654975866 97.5427079719807 6.22882361271695 0.797445532704198 1.8754169114141 75 0.0304045513722289 47.6190476190476 31.5436241610738 94.4444416044009 86.6108786610879 96.3636363636364 98.3163075731548 83.756345177665 96.4824120603015 52.4895815365771 78.8571428571429 100 14.889622290712 31.3798330410653 50 100 14.617584746131 76.2588654805841 96.5006342268024 18.75 69.1673706685288 21.4818049691727 16.1950696950315 88.7596636781838 98.5976259754238 99.964766987598 100 42.8571428571429 26.3157894736842 37.0927318295739 86.3609291244789 0.293839149283234 41.4412704438328 40.4274841915107 76.9230769230769 100 2.57078246473734 5.03778337531486 11.4457831325301 66.6666666666667 3.84615384615385 46.3636363636364 100 56.0693641618497 95.2941176470588 60.1221640488656 14.2857142857143 99.1986879347316 30 100 83.3333333333333 100 31.3588850174216 50.6493506493506 100 42.3076923076923 21.5189873417722 89.4977899154937 89.7028244533659 27.8481012658228 67.9101821016787 18.9502071459968 60 84.5360824742268 11.0236220472441 100 30 20.9781490371225 33.3333333333333 7.5 88.6470346902474 21.1538461538462 0 25.7757654998034
