"road.death" "food.safety" "suicides" "homicides" "c.tax.rate" "rental.housing" "gini" "cellular.cost" "food.cost" "transit.pass" "apt.buy.cost" "toothpaste.cost" "km.transit" "hrs.transit" "bike.rental" "km.bike.path" "commute.time.transit" "commute.time.foot" "commute.time.airport" "transit.app" "pop.density" "taxi.rate" "health.clinics" "sex.health.clinic" "homeless.shelter" "smoking.scale" "mental.health.facilities" "doctor.density" "city.connections.flight" "getaway.bus.cost" "getaway.bus.time" "getaway.bus.freq" "getaway.plane.cost" "getaway.plane.time" "getaway.plane.freq" "hostel.stay" "unemployment.youth" "employment.programs" "youth.employment.centers" "new.jobs.2013" "water.scale" "smart.cities.scale" "qty.recycled.materials" "qty.annual.waste" "carbon.emissions" "num.recycled.materials" "registered.vehicles" "post.secondary.institutions" "tuition.cost" "undergrad.enrollment" "student.housing" "student.debt" "employment.initiatives.scale" "age.register.business" "num.incubators" "early.entrepreneurship" "ease.doing.business" "green.public.space" "sports.facilities" "public.libraries" "business.banking" "personal.banking" "chartered.banks" "online.banking" "mobile.banking" "financial.literacy" "voting.languages" "diversity.food" "openness.lgbtq" "openness.immigrants" "diversity.religion" "gender.gap.index" "cellular.comp" "cellular.package.cost" "free.wifi" "mobile.infrastructure" "municipal.open.data" "gamers.developers.scale" "num.nightclubs" "music.festivals" "graffiti.street.art" "number.pro.sports.teams" "num.pro.sports.facilities" "cost.shorts" "cost.gym" "film.festivals" "cost.movie" "cinema.seats" "voting.age" "councillor.age" "volunteer.opportunities" "youth.advisory.board" "highschool.volunteer" "num.restaurants" "last.call.index" "num.food.festival" "fast.food" "young.designer" "fashion.incubators" "design.schools"
"Casablanca" 56.365875 87.9 74.0871428571429 87.5228441746151 39.0836956521739 81.2499745663081 40.9 69.3172721656296 85.8683123987521 77.3118248717994 79.2319770235207 84.1025134168731 3.6045940826508 57.1888111888112 0 0.122768352713178 55.531914893617 71.7368421052632 NA NA 32.8148305896884 86.7530289092421 0.818733446484148 0.247578347578348 0.711322564710131 57.9333333333333 0.597746723056997 10.3452380952381 23.1946308724832 85.42959734906 79.1698744769874 85.5683422459893 85.7119098447016 82.0142131979695 84.6633165829146 64.7358674334151 56.3131428571429 85.2 4.62454070154906 10.6638905225433 85.1 85.1 0.427181196541614 81.0023712503716 78.698698818435 7.978125 72.8712480139909 10.8971660080857 69.9471094734422 0.502227834500929 79.0800627083916 79.0737371488146 84.1 72.0857142857143 1.47543859649123 20.2345864661654 902 0.0432681557504085 0.172592039019608 1.53708619496047 75.5076923076923 52.9294117647059 2.58948037013843 1.64836272040302 0.985542168674699 81.8 3.11923076923077 8.11 0 30.9398843930636 0.954117647058824 16.4889179755672 3.84761904761905 80.450358181728 8.08 0 67.3333333333333 20.2 5.68536585365854 11.1 77.4 11.7230769230769 0.964556962025316 73.4970989814712 73.5517182982476 1.92151898734177 63.082687732678 1.41338974712182 45.3 21.0154639175258 18.4291338582677 0 0 0.234082996865237 31.2083333333333 1.8725 71.2513485026983 17.85 0 11.0795152234808
"Chicago" 73.945875 87.9 52.74 73.6710215464718 52.429347826087 85.7369617132161 47.24 78.0602359021596 87.6521195899914 80.3997013784295 85.6055579437092 87.5068720298431 8.25830376437318 87 13.0168387903112 7.38625334158416 55.531914893617 54.540350877193 NA NA 13.3326481226385 86.2994503833851 0.690535193704723 1.48547008547009 53.0566083858379 57.9333333333333 7.02783939236876 49.6571428571429 68.1342281879195 86.3552659786275 69.4092050209205 86.0303743315508 86.3360430734391 63.1553299492386 74.6773869346734 81.5316851686733 57.6114285714286 85.2 24.9646833222688 21.6262896399504 85.1 85.1 85.1 25.517443687104 35.8636064341216 37.23125 29.5155609103215 10.8343091089988 69.6015758206822 32.5437746925027 82.0882154000498 84.2282304987948 84.1 60.0714285714286 14.0166666666667 26.768671679198 319 0.487107778584054 85.3323289620131 18.6012749982925 62.9230769230769 81.8 26.4027593288481 12.568765743073 25.1313253012048 81.8 46.7884615384615 80.3627272727273 72.99 16.4075144508671 56.2929411764706 68.6802356020942 15.3904761904762 80.6832470995232 48.48 80.8 67.3333333333333 80.8 12.9951219512195 31.2818181818182 77.4 17.5846153846154 7.71645569620253 76.028543566414 75.8217087492813 25.9405063291139 72.0380034599807 28.0641238369718 45.3 13.2319587628866 4.75590551181102 0 15.1 16.2974014457914 37.45 28.0875 74.1933066307548 1.37307692307692 3.96666666666667 16.528127448247
"Dallas" 73.945875 87.9 52.74 77.6768689680526 56.2423913043478 85.9738433407641 46.25 81.5979906608583 87.603276729765 84.0081164487032 86.2379423609642 87.2946032252297 4.04443347650935 71.7902097902098 0.140659566772655 14.4349360058309 41.186170212766 36.6315789473684 NA NA 10.6711762048817 86.4481152028375 11.2413192300475 3.21851851851852 24.0797805172478 57.9333333333333 15.1964457470046 49.6571428571429 57.9865771812081 86.2978481817152 79.7121338912134 85.9379679144385 86.2674641081096 76.751269035533 74.6773869346734 82.189356027869 65.7257142857143 42.6 12.7518938497514 85.2 42.55 56.7333333333333 7.14036192618725 17.9039464559404 33.5284437715065 15.95625 24.8160274303 13.8058182629206 69.4634725398313 30.401394794428 81.7518324174034 84.2167211913641 42.05 36.0428571428571 19.9184210526316 26.768671679198 319 3.46619215547837 41.7329093799682 16.0164057489157 62.9230769230769 81.8 54.3178607587316 12.1566750629723 21.6819277108434 54.5333333333333 0 64.1427272727273 64.88 16.4075144508671 77.2835294117647 68.6802356020942 9.61904761904762 80.638881233066 56.56 80.8 67.3333333333333 60.6 6.09146341463415 13.1181818181818 77.4 14.6538461538462 2.89367088607595 75.9685559076729 76.1037005171936 7.68607594936709 72.0131091053585 24.3144497823113 45.3 17.1237113402062 3.56692913385827 4.40416666666667 0 12.7072602078578 12.4833333333333 13.1075 74.0994227118468 15.1038461538462 0 8.9301222972973
"Dar.Es.Salaam" 49.553625 13.0914893617021 12.5571428571429 0 19.0652173913044 16.8237484096798 39 0 66.962527839161 1.8905032307843 87.6980889093477 68.5999924353686 0.376010458074327 46.4811188811189 0 0 87 70.2105263157895 NA NA 8.93400344996486 74.6880132494459 8.2442725756136 0 0 50.6916666666667 0.622397831560868 0 4.05906040268456 86.3942715831484 65.071129707113 86.0303743315508 84.1084473849998 86.4 81.1899497487437 0 65.888 42.6 2.04483552494605 9.69054589740103 42.55 85.1 10.3361394008462 84.7488733536563 72.5765205401559 14.0566964285714 84.3417951025556 2.19719538498127 29.4548255897538 0.348393325840389 84.169683816572 83.7268753710597 42.05 36.0428571428571 2.95087719298246 56.0666666666667 1361 0.0423236416546114 0.0687357502197826 2.24362586009279 62.9230769230769 81.8 8.97170748331856 4.73904282115869 11.333734939759 54.5333333333333 0 11.0590909090909 0 20.6265895953757 3.81647058823529 58.7373472949389 9.61904761904762 80.2037481890173 0 80.8 0 20.2 1.89512195121951 5.33376623376623 77.4 11.7230769230769 8.68101265822785 48.806507054705 57.3970368107557 1.92151898734177 13.425107229793 0.0369017807602074 45.3 36.5824742268041 0 0 0 0 9.3625 0.93625 58.7585817750649 1.37307692307692 0 7.72183868819195
"Detroit" 73.945875 87.9 52.74 42.5607962261698 64.8217391304348 86.1446479438758 46.8 86.9201382977669 87.7 83.8410554285429 87.1594680231474 87.4536819185113 0 56.8846153846154 0 19.4428479775281 49.5159574468085 62.3754385964912 NA NA 14.8836673642067 86.4545109822633 11.5229616088111 6.93219373219373 86.9 57.9333333333333 26.7882566402743 49.6571428571429 35.951677852349 86.3091584690194 75.5548117154812 85.3835294117647 86.2735486661514 71.0497461928934 69.0331658291457 82.7267369679441 60.208 85.2 18.0592546512383 0 85.1 85.1 1.88768522307602 63.6793008296319 29.1803607510374 21.275 27.4801942977194 15.1141033413631 63.1051427438211 27.8028173756217 82.546217033859 84.219311135831 84.1 36.0428571428571 3.68859649122807 26.768671679198 319 1.55035865511073 81.2578718563361 23.3988200832562 62.9230769230769 81.8 44.2106414492306 6.18136020151134 14.2903614457831 81.8 0 30.2281818181818 48.66 17.3450867052023 55.3388235294118 68.6802356020942 9.61904761904762 80.6569432231982 32.32 80.8 67.3333333333333 80.8 2.30121951219512 11.1 77.4 8.79230769230769 5.7873417721519 76.0956361658593 76.1808076689852 17.2936708860759 72.7114415703404 35.8858904891064 45.3 44.3659793814433 2.97244094488189 0 0 3.56889120934755 24.9666666666667 34.5561363636364 74.2318366429102 16.4769230769231 3.96666666666667 31.4778813270811
"Dubai" 74.385375 87.9 80.6796428571429 77.9471759199957 87.7 74.7894947121027 30 77.62943039588 84.2686531355317 62.0009615240615 70.3141985609522 81.703471537959 1.90720860123256 87 1.93960292432397 0.632139377734565 29.1542553191489 41.719298245614 NA NA 0.498814705054905 86.0687658250449 2.84677942954884 0 0 57.9333333333333 0.258997570268442 37.2428571428571 56.5369127516778 0 77.0008368200837 84.9214973262032 85.7768191857177 24.9989847715736 83.7949748743718 69.8394800701376 69.7828571428571 0 1.27726296936565 19.8250039634639 0 85.1 11.052021518877 75.7356350006746 0 18.615625 34.7654725767547 15.3782414977707 0 2.18609412353749 73.743843626925 66.5504126630486 0 36.0428571428571 4.42631578947368 20.2345864661654 446 0.606560821592869 2.48436543660464 1.87026984672232 81.8 81.8 19.5213848318466 8.03576826196474 10.8409638554217 54.5333333333333 0 47.9227272727273 8.11 20.1578034682081 36.2564705882353 32.34092495637 0 80.4238089833481 40.4 80.8 67.3333333333333 60.6 11.3707317073171 8.07272727272727 0 29.3076923076923 27.9721518987342 72.2285925995256 72.612729293065 3.84303797468354 58.6284448084786 7.40858713072075 0 35.6095360824742 16.6456692913386 0 0 0.774314546978739 31.2083333333333 10.29875 71.5624676576884 0 7.93333333333333 5.07447172227505
"Durban" 41.97225 50.4957446808511 81.3075 51.5078307450873 34.3173913043478 81.0965194370367 72 75.4514499466899 84.237009575059 75.4964743502305 84.2270492640569 85.9030982659424 2.0680575194088 46.4811188811189 0 0 55.531914893617 72.3473684210526 NA NA 3.23371438370827 0 2.99835806782769 2.72336182336182 2.73731439996025 57.9333333333333 21.2419142941241 14.4833333333333 1.73959731543624 85.3111393661338 74.4702928870293 83.2581818181818 85.9044973603125 71.0497461928934 69.4673366834171 74.3324757032117 24.7810285714286 85.2 5.9869149183698 30.3689656003439 85.1 85.1 18.0632221998999 63.4442888991211 50.1342886128442 15.95625 43.9280219566657 5.15328312240486 62.7125441830303 4.79708525961739 81.0803746732388 84.0534170556786 84.1 36.0428571428571 11.0657894736842 22.3423558897243 664 2.7255443840527 5.69288048366713 21.0830609454944 62.9230769230769 81.8 2.79926209594474 1.8544080604534 2.46385542168675 54.5333333333333 31.1923076923077 17.6945454545455 81.1 20.1578034682081 49.6141176470588 70.9448080279232 3.84761904761905 80.6800723955122 16.16 80.8 80.8 20.2 1.62439024390244 8.07272727272727 0 17.5846153846154 7.71645569620253 73.682725409825 74.5814649211761 0.960759493670886 65.2707139817716 0.452132789117264 45.3 28.7989690721649 13.0787401574803 0.18875 0 0.0163707026105653 24.9666666666667 4.68125 71.8467086760797 13.7307692307692 11.9 24.8711375229138
"Hong.Kong" 60.87075 87.9 66.2389285714286 87.5093073018279 87.7 76.4298004249752 53.7 83.7318150718911 85.9349870778434 74.7719323641102 52.0529846675944 85.9956050402131 4.7860096577115 65.7062937062937 0.083408627467617 0.113251698369565 56.4574468085106 64.3087719298246 NA NA 19.5702372719498 85.8745846243825 0.539142279497036 1.98062678062678 2.85577652305915 65.175 0.0763958205923312 37.2428571428571 48.9986577181208 86.1529437309303 79.1698744769874 83.0733689839572 86.1855714273869 71.0497461928934 68.164824120603 71.0149697664966 85.2 85.2 6.25440579984867 31.3405478143993 0 85.1 20.475387628705 57.8355735802268 62.3631178126434 55.846875 77.7428794571672 2.47920051712681 70.8092528430872 4.15411251574683 83.2765842979577 84.1755059161991 84.1 36.0428571428571 11.0657894736842 29.5087719298246 183 0.150336406992762 14.6218677527009 6.54667286490082 62.9230769230769 81.8 2.8915445750639 4.32695214105793 9.85542168674699 54.5333333333333 21.8346153846154 46.4481818181818 32.44 76.4121387283237 13.3576470588235 46.2821989528796 9.61904761904762 80.6797138609756 72.72 80.8 80.8 80.8 0.40609756097561 12.4454545454545 77.4 20.5153846153846 13.5037974683544 75.2709662950919 75.349841350217 27.8620253164557 68.3060699650341 7.15830890017882 45.3 0 10.7007874015748 1.52258333333333 0 16.6301551445244 31.2083333333333 6.55375 73.8838378171226 1.37307692307692 51.5666666666667 9.53172734600373
"Istanbul" 68.562 64.9898936170213 65.925 85.1465590764467 19.0652173913044 83.3065643290802 40 80.3634489246545 85.3538622010348 66.1733963922174 81.230360562959 84.3283394793573 5.27110956967158 61.4475524475524 0.0820521265258206 0.400884857101617 53.6808510638298 43.0421052631579 NA NA 7.74349208626481 85.7897401696209 1.34028261225548 1.48547008547009 2.30766567364018 50.6916666666667 0 33.1047619047619 75.9624161073826 85.4527489965006 73.747280334728 77.6213903743316 86.195634442398 73.2426395939086 58.1788944723618 76.7762424203972 56.4754285714286 85.2 0.259091175827139 24.0503560246536 0 0 1.18896051556686 72.5337460917748 78.7676935598623 15.95625 76.357991748511 1.89083302723469 50.4070751816876 5.89905259178159 83.1652015060136 84.2725349778805 84.1 36.0428571428571 9.59035087719298 15.5974937343358 753 0 0.180844177839939 0.300809792697151 62.9230769230769 81.8 3.051737485404 7.4176322418136 13.7975903614458 0 0 13.2709090909091 40.55 34.221387283237 41.9811764705882 23.3887870855148 1.92380952380952 80.5586786993118 56.56 40.4 26.9333333333333 40.4 12.1829268292683 4.03636363636364 77.4 76.2 21.220253164557 74.6240040258263 74.3291395921358 21.1367088607595 66.8667069979019 0.45883547144193 45.3 21.0154639175258 2.97244094488189 18.9379166666667 0 1.85496422081813 31.2083333333333 0.93625 72.414081923461 1.37307692307692 3.96666666666667 3.90696243476916
"Jakarta" 56.585625 87.9 38.45625 84.3779443666086 49.5695652173913 78.8833230364782 38.1 73.9243941381132 84.803436947235 73.7402945853776 74.8960030727191 85.0083633671797 4.53301496678494 57.1888111888112 0 0.0564894013554217 0 86.3894736842105 NA NA 54.4284984134421 86.1531748199597 9.83907700557903 0 9.25811703706389 50.6916666666667 0.0104243795687584 2.06904761904762 15.3664429530201 85.9456455785926 80.2543933054393 82.1493048128342 86.4 57.0152284263959 47.7587939698492 76.1993050540233 64.3462857142857 85.2 2.2043387184585 22.3043224929769 29.785 0 0.344187307947295 77.8166258813522 70.5797203662553 13.296875 59.7588386478834 0.79825948593668 80.9152531892382 24.2834577339703 84.3 84.2486400186018 84.1 0 2.21315789473684 53.7481203007519 1200 0.26839010569629 18.1782662280766 0.0489549625795829 81.8 76.9882352941176 6.23751748114584 2.06045340050378 2.46385542168675 54.5333333333333 0 30.2281818181818 24.33 3.75028901734104 36.2564705882353 42.5668848167539 7.6952380952381 80.7436139623866 48.48 80.8 80.8 40.4 14.3758536585366 45.4090909090909 0 5.86153846153846 9.64556962025316 73.229486349883 74.4204278841525 16.0126582278481 67.8240411116097 2.28502659954039 60.4 71.6082474226804 2.97244094488189 0 0 0.574646375114423 31.2083333333333 13.1075 72.3440013987361 26.0884615384615 3.96666666666667 2.4692439160923
"Johannesburg" 41.97225 50.4957446808511 81.3075 32.9514003085022 34.3173913043478 79.8424949689745 60 78.8875224503493 82.7662478971836 48.244422977037 82.7383777446285 85.5747552248596 2.72259424272337 52.3216783216783 0 1.52012006079027 69.4148936170213 69.1929824561404 NA NA 7.5127098364349 82.6526114666087 5.85278816234676 1.98062678062678 9.75794671542758 50.6916666666667 15.1426278681237 14.4833333333333 21.455033557047 85.3111393661338 72.6627615062762 83.1657754010695 85.9044973603125 71.0497461928934 69.4673366834171 70.3093308555106 0.649142857142859 85.2 14.4951298436079 15.6765459167168 85.1 85.1 0.211615473782031 71.4945969029937 68.5091590787956 15.95625 6.72777881828527 0.988802511985822 67.0802698433267 5.05435485666402 79.6532372241802 84.2798739066646 84.1 36.0428571428571 12.5412280701754 22.3423558897243 664 2.31996545602545 12.4243854382595 13.3924360746943 62.9230769230769 81.8 3.48888262185312 3.29672544080604 4.92771084337349 54.5333333333333 31.1923076923077 22.8554545454545 81.1 30.471098265896 62.9717647058824 70.9448080279232 3.84761904761905 80.6800723955122 32.32 80.8 6.73333333333333 20.2 9.20487804878049 11.1 77.4 20.5153846153846 5.7873417721519 73.1308941601819 74.7605307506077 21.1367088607595 62.664210111038 0.355160249360361 45.3 28.7989690721649 14.8622047244094 9.4375 0 2.18892371318152 24.9666666666667 6.55375 71.4803955220621 28.8346153846154 3.96666666666667 50.6630533727697
"Karachi" 49.553625 0 38.45625 74.9994685085137 0 81.7731127073927 30 56.8595309020663 87.4438396100139 68.4247855698139 77.4490498219454 83.8758640813689 1.05143665128191 64.8824300699301 0 0 48.436170212766 33.3754385964912 NA NA 20.4070992161922 86.4921625161106 3.38230146521042 37.1367521367521 0.306913514596734 65.175 0.836253487326749 14.4833333333333 17.9758389261745 85.9054725947883 82.4234309623431 83.8126203208556 83.878942279017 73.2426395939086 83.7949748743718 81.3103691068 75.1382857142857 85.2 1.88503889802634 14.6405845320327 42.55 85.1 0.570503353645193 84.9147486506898 77.5686224639368 13.296875 76.3609268072039 0.571514686239372 71.5611787904507 3.10347461168299 84.2454952143888 81.7905863765723 84.1 36.0428571428571 0.737719298245614 26.1363408521303 1565 0.0334069734248472 1.11063829787234 2.0182696680823 62.9230769230769 0 0.903363457526449 1.23627204030227 2.9566265060241 54.5333333333333 6.23846153846154 50.1345454545455 16.22 81.1 15.2658823529412 0 7.6952380952381 80.7198467889402 48.48 80.8 53.8666666666667 60.6 14.3758536585366 13.1181818181818 77.4 14.6538461538462 4.82278481012658 75.6428013495269 74.8327116457121 20.1759493670886 62.099969143179 0.104486655224517 45.3 42.3422680412371 27.3464566929134 1.52258333333333 11.325 0.343019147009932 0 21.53375 72.9451179066022 1.37307692307692 3.96666666666667 2.39023273404255
"Lagos" 33.8415 26.1829787234043 65.0729081632653 85.1313491684632 68.6347826086957 62.2173723892947 48.8 68.2302184380908 80.1275313340483 86.2158772824175 84.3165057006545 76.4182126907874 0.401542032388016 52.9300699300699 0 0 14.8085106382979 57.8982456140351 NA NA 57.7687626865789 68.063799620541 6.8561534905296 0.247578347578348 0.32294631013537 57.9333333333333 0.0151362978703908 6.20714285714286 9.56778523489933 83.6659006291968 67.0232635983264 84.9214973262032 86.3940132690128 66.6639593908629 85.5316582914573 15.2116039166047 0 85.2 1.38596139043557 14.9892804113463 0 85.1 2.37370905621609 76.2745388526283 80.2667154556087 13.296875 85.1 0.271087777530432 79.3082637349569 6.86315715485918 82.6598503920797 83.7323932523062 84.1 36.0428571428571 5.1640350877193 84.1 663 0.0133703746878938 0.0223880597014925 0.191311874064721 62.9230769230769 81.8 1.23516493054462 3.7088161209068 8.86987951807229 0 0 6.63545454545455 0 19.2202312138728 0.954117647058824 30.748647469459 13.4666666666667 80.4512879755156 8.08 80.8 80.8 80.8 28.2914634146341 1.00909090909091 0 11.7230769230769 1.92911392405063 71.4141118895297 66.6474515192992 0 39.8670991067213 0 45.3 28.7989690721649 1.78346456692913 0.56625 0 0.0860546685583217 74.9 5.6175 63.6116189400444 21.9692307692308 0 12.1562955839552
"Lima" 61.74975 50.2619680851064 80.6796428571429 84.1916293081521 68.6347826086957 81.3919170015167 45.3 78.35520313466 87.1124412353172 82.7336309249612 79.7541504948598 81.8534282719236 2.10310540778486 52.9300699300699 0.604832290812141 1.33043530308942 53.5073138297872 85.1684210526316 NA NA 9.99303394034632 80.1731438348976 1.06336397017864 0 0.591670844382548 57.9333333333333 2.47737611998939 20.6904761904762 0 86.3052527972734 81.3389121338912 80.4859893048128 86.2738616520643 73.2426395939086 73.3748743718593 72.7136309379046 65.7257142857143 85.2 1.14199005118907 19.6187409475311 42.55 14.1833333333333 2.73199193839908 76.5074004586976 80.2128126056062 31.9125 72.6688735188968 2.34891791529858 4.18738005467295 23.4098974319593 79.9545656691423 73.5789141420407 84.1 36.0428571428571 0 49.3218045112782 309 0.0114003840188483 16.3146021328958 3.70594643817195 62.9230769230769 81.8 1.44493994088184 2.67858942065491 8.37710843373494 54.5333333333333 0 18.4318181818182 40.55 43.5971098265896 43.8894117647059 59.3034904013962 3.84761904761905 80.8 32.32 80.8 80.8 40.4 7.71585365853659 25.7318181818182 0 49.8230769230769 8.68101265822785 72.7258369677114 73.4392108926552 5.76455696202532 64.7248883530387 1.72943005412186 45.3 56.0412371134021 75.5 0 0 10.8831894078435 74.9 8.42625 71.7675691946423 0 0 17.2796767586136
"London" 87.9 87.9 71.2617857142857 87.3731399209159 11.4391304347826 83.7459168782043 33.7 85.6936658251851 86.9287860858959 73.7704512553733 77.44961962031 87.2178709417577 9.87143505055625 56.5804195804196 27.7094807510845 7.87401884541985 51.8297872340425 50.4701754385965 NA NA 15.6510996062467 86.1498797311965 86.9 86.9 12.8826507137915 57.9333333333333 0.71312860905945 55.8642857142857 51.6080536912752 86.1044591902195 70.4937238493724 86.0303743315508 86.3097645342059 68.8568527918782 12.5909547738693 82.2320238024275 48.848 85.2 3.7339026048813 18.4748708683881 85.1 85.1 49.2057459577774 19.295713886175 49.6284517520603 18.615625 56.1270720874625 4.2803626159074 68.9359423239665 6.70424301669098 81.6612964369749 84.19116996221 84.1 60.0714285714286 22.869298245614 14.9651629072682 319 0.292161113728669 27.6855436074227 30.5233867347409 62.9230769230769 72.1764705882353 19.6768570866012 18.779560993163 24.2865748709122 54.5333333333333 77.9807692307692 81.1 72.99 39.3780346820809 69.6505882352941 65.849520069808 17.3142857142857 80.7323899605644 56.56 80.8 80.8 80.8 50.8975609756098 71.6454545454545 0 49.8230769230769 34.7240506329114 75.9133370927442 75.7788595223812 75.9 69.6666901565328 13.200658028438 45.3 7.39432989690722 25.5629921259843 0.817916666666667 0 12.2022825387572 12.4833333333333 9.3625 73.9493108148762 12.3576923076923 71.4 44.6673214456772
"Los.Angeles" 73.945875 87.9 52.74 81.9240585665358 54.3358695652174 85.5401689352488 48.94 82.674568101854 87.4501800602657 84.5029914612479 84.9535732331742 87.5431843056885 4.11522556892458 79.6993006993007 0 2.49675633640553 30.0797872340425 31.0350877192983 NA NA 8.4468903801126 86.4368724258664 2.43269429044387 0 11.8836622839927 57.9333333333333 4.91701917036433 49.6571428571429 40.8805369127517 86.3177633635271 70.855230125523 85.7531550802139 86.3225631614882 68.8568527918782 55.5738693467337 81.243396197535 54.8525714285714 85.2 0.644531867451037 40.2056596933579 42.55 85.1 3.49319691631138 56.3402009746966 52.1982360984864 23.934375 14.8915348444548 6.30604347338459 63.3817713396179 25.8018343832028 82.0548217356481 84.2517285643272 84.1 38.7126984126984 19.180701754386 26.768671679198 632 0.482213322177922 2.3427602401149 13.4502723508728 62.9230769230769 81.8 16.4910679215098 9.79860061572908 11.3953313253012 54.5333333333333 28.0730769230769 33.1772727272727 72.99 16.4075144508671 72.5129411764706 68.6802356020942 15.3904761904762 80.6931800569089 48.48 80.8 80.8 80.8 38.0378048780488 38.3454545454546 77.4 26.3769230769231 0.964556962025316 76.1212239538975 76.0733783177526 48.0379746835443 71.9688178994266 16.9409371350876 45.3 17.1237113402062 4.75590551181102 1.8875 0 7.06107549633494 24.9666666666667 71.155 74.2463850926288 21.9692307692308 19.8333333333333 36.1521818756859
"Madrid" 86.032125 64.9898936170213 74.715 86.8501277550328 7.62608695652174 85.5517453492549 33.2 83.2938492382022 87.3173855775904 80.0438804624779 83.6659741422184 87.1736675772894 7.43433022970413 69.965034965035 5.88856922787723 1.23838957029896 62.4734042553192 74.0771929824561 NA NA 15.7337586571365 86.2432431098258 19.869101347511 0.99031339031339 4.10157276393123 65.175 3.5566623118307 74.4857142857143 47.8389261744966 85.8472881889653 71.2167364016736 82.0568983957219 86.3152619939086 66.6639593908629 53.4030150753769 80.7116415839126 3.57028571428572 85.2 9.06744954663088 32.5564814034151 42.55 85.1 51.1666565145392 66.7063073363963 70.7767710936466 45.209375 28.1132232943172 6.77892854483751 69.7764696323954 34.0415026073865 84.069797659891 84.2337353141192 84.1 36.0428571428571 3.68859649122807 10.9604010025063 1128 0.510672820975637 2.17993292757094 53.8261522999595 62.9230769230769 81.8 40.8092169319879 22.4589420654912 38.4361445783133 54.5333333333333 0 42.0245454545455 81.1 33.7526011560694 47.7058823529412 63.7972513089005 50.0190476190476 80.7624422583547 80.8 80.8 60.6 80.8 11.3707317073171 11.1 77.4 11.7230769230769 10.6101265822785 75.7901792144444 75.6123129320995 9.60759493670886 70.9004175666723 7.33643020344656 45.3 21.0154639175258 2.97244094488189 0 0 6.00990854161903 49.9333333333333 10.29875 73.6016715857855 28.8346153846154 7.93333333333333 30.1683122185241
"Manila" 69.331125 13.0914893617021 81.6214285714286 84.5402319530101 41.9434782608696 79.2849693321466 43 77.4639240714772 84.9480871750319 68.5078618915909 80.4570166691576 82.8087954107777 0.610436731318198 61.4475524475524 0 0.0685309783885365 79.1329787234042 85.9824561403509 NA NA 59.1009613498576 86.8861604150056 0 0.495156695156695 0.60834031726815 50.6916666666667 0.0345413115700861 10.3452380952381 19.4255033557047 83.8712793604159 85.0262761506276 85.5683422459893 86.3925523054389 55.6994923857868 74.243216080402 77.3676267452994 66.5371428571429 42.6 2.10684390664065 21.7005697090725 42.55 85.1 0.661522553331741 75.0031952104192 83.2833417584565 23.934375 71.5674177997317 1.10591453478999 73.9433609927693 9.3831523395911 79.5801873648113 81.8886364559761 42.05 36.0428571428571 6.63947368421053 38.9937343358396 747 0.0414443685839613 17.4393080282305 0.215224933247874 62.9230769230769 81.8 0.4141668405975 1.8544080604534 4.43493975903615 54.5333333333333 3.11923076923077 32.44 24.33 72.193063583815 27.6694117647059 81.1 0 80.4854975443769 32.32 80.8 0 80.8 14.3758536585366 0 0 20.5153846153846 3.85822784810127 72.7964857315005 73.2209879403538 2.88227848101266 64.895199444098 0.126621653705825 45.3 30.2320119338402 7.72834645669291 0.629166666666667 0 9.38997914176812 0 11.42225 72.312262218299 0 0 4.73773512933352
"Mexico.City" 65.046 74.8085106382979 77.5403571428571 76.0783696486186 26.6913043478261 66.1939472593509 48.1 63.1235463443644 78.8274907788622 58.2447100688713 71.7962096091739 77.6667876846769 87 34.1551048951049 5.33116817382737 2.1409797993311 62.4734042553192 54.8456140350877 NA NA 17.9938319829004 84.8621559356232 5.41284771945103 1.48547008547009 1.62973729601885 65.175 0.0264215551424669 41.3809523809524 27.2536912751678 81.5999975462024 74.8317991631799 83.2581818181818 84.9452897432058 72.3654822335025 83.3608040201005 45.3509984476026 67.1862857142857 85.2 12.6859581916866 26.7356177509877 42.55 85.1 12.4395646189575 64.896294523977 82.1220397270088 15.95625 58.861432438918 18.1091615890126 13.6524437529116 74.824396480709 83.1177986972823 84.2702985705451 84.1 36.0428571428571 22.1315789473684 31.1949874686717 319 0.244768011352934 41.4412704438328 33.6760943315284 62.9230769230769 81.8 2.10290005615515 4.12090680100756 9.36265060240964 54.5333333333333 3.11923076923077 37.6009090909091 81.1 45.4722543352601 77.2835294117647 48.75907504363 11.5428571428571 80.1525398512631 24.24 80.8 67.3333333333333 80.8 24.3658536585366 39.3545454545455 77.4 32.2384615384615 16.3974683544304 68.1973159156062 68.3535522334649 21.1367088607595 51.5438282151741 14.3832072238116 45.3 63.8247422680412 8.32283464566929 75.5 22.65 15.7126336288047 24.9666666666667 5.6175 66.3966289829953 15.1038461538462 0 18.4038965668596
